OID_,lst_2015sp,lst_2015su,lst_2015au,lst_2015wi,lst_2016sp,lst_2016su,lst_2016au,lst_2016wi,lst_2017sp,lst_2017su,lst_2017au,lst_2017wi,lst_2018sp,lst_2018su,lst_2018au,lst_2018wi,lst_2019sp,lst_2019su,lst_2019au,lst_2019wi,lst_2020sp,lst_2020su,lst_2020au,lst_2020wi,lst_2021sp,lst_2021su,lst_2021au,lst_2021wi,lst_2022sp,lst_2022su,lst_2022au,lst_2022wi,lst_2023sp,lst_2023su,lst_2023au,lst_2023wi
814,28.91918966,49.78278374,37.34119094,25.23627311,32.20390688,nan,37.98548771,27.07174985,39.69962474,44.63524562,35.9158766,22.98892496,37.40613332,44.37205808,36.71569328,nan,36.50377604,nan,34.99813823,24.3458789,nan,45.85889678,37.80604166,25.89253295,32.51836472,nan,33.44464814,27.81346019,37.57703432,34.91439674,45.24365318,28.74828866,41.56586366,48.74370566,32.31328352,28.2253316
815,32.6174873,nan,35.5911647,24.49627178,36.28844078,nan,41.88715754,26.02754474,38.60927636,42.91598156,33.8137943,22.18910828,35.48349707,41.94184586,36.25084256,nan,33.14386238,nan,34.15388729,23.82292184,nan,46.04346986,36.92077448,25.63447244,34.09748996,nan,37.49158382,27.29733917,37.0267331,31.33914782,39.94059515,27.2170157,36.45934178,47.48245628,31.07596028,27.56223572
816,30.63161768,48.78130388,35.78257382,24.06218324,34.1726864,nan,36.66613199,26.10274118,37.90516424,43.70554418,34.35725948,22.11732986,38.73232508,43.08346454,36.16197404,nan,37.42835045,nan,34.14876026,23.94938858,nan,45.55982003,36.83190596,25.35590381,33.00543257,nan,34.16926838,27.02389757,36.55162832,32.93707217,44.19261203,28.0544306,40.64299826,44.87963405,31.5237209,27.85276742
817,25.64814452,45.33593972,33.88557272,23.85197501,37.27112153,nan,40.7352848,25.30634252,32.73199097,40.30119626,32.26030421,20.0049935,41.29242206,nan,33.22247684,nan,33.78645014,41.2992581,33.87019163,22.5855986,27.58787087,40.57121984,34.77425792,24.09978146,29.40625751,nan,31.10159543,26.18990069,32.81573246,26.3112404,40.55412974,26.01045464,38.85879182,43.85593706,27.7468088,25.91133206
818,24.21257612,44.7343682,33.04815782,23.2521125,37.20959717,42.57076154,39.88761584,24.66888179,31.42972535,39.74747702,32.82598652,20.30919728,40.72503074,nan,32.52690977,nan,32.83624058,41.34027434,31.20926306,22.00111718,28.32445418,39.59366612,33.80695826,23.21109626,28.81664906,nan,30.48464282,25.22601905,33.39337784,27.31784729,38.55458804,25.30634252,37.8470579,43.37057822,26.8752137,25.11151538
819,nan,37.48474778,28.16380724,19.83580151,30.37526618,40.36442963,34.13167016,21.7310936,26.67696854,35.77061075,28.35692537,16.41949052,29.94801368,37.5736163,34.0530557,22.51040216,26.54537477,nan,26.9093939,18.01912388,23.16324398,32.566217,26.23262594,22.78384376,29.86939922,32.9934695,34.47859919,20.95691207,26.35738367,38.60585834,33.49591844,20.43908204,25.44989936,40.15763942,26.02412672,21.67640528
820,32.40044303,43.01681315,34.31966126,24.72698813,27.86473049,46.56642692,41.45990504,26.03096276,33.00030554,43.4697008,34.57601276,22.62319682,38.12391752,42.63912194,38.44008437,27.8151692,34.13508818,45.42480824,33.97785926,29.60621168,31.35452891,36.01670819,30.3103238,26.52315764,34.0017854,40.4960234,32.66704859,27.23068778,32.91485504,43.84055597,37.5736163,23.27945666,39.77140316,42.89889146,27.46994918,26.87179568
821,33.3523616,nan,34.66488128,24.50652584,31.94755538,48.4087397,41.83588724,25.69428779,38.1717698,43.89011726,33.58136894,21.02698148,35.15365814,33.48566438,35.9500568,nan,32.93194514,nan,34.35896849,22.64028692,nan,43.29025475,33.18316961,25.07220815,nan,nan,33.44977517,26.50094051,36.53795624,45.9135851,38.4623015,26.4992315,nan,44.19090302,30.52224104,26.99826242
822,29.53443326,43.7773226,35.20151042,24.09123641,37.75477136,nan,41.80512506,25.72163195,37.27624856,43.18600514,33.57111488,21.52943042,37.1121836,41.52826544,35.34677627,nan,33.97102322,nan,32.73199097,22.85562218,nan,44.6489177,35.94663878,24.47234564,32.9763794,nan,31.12381256,26.46676031,36.0355073,29.90528843,43.22189435,26.42403506,nan,46.24513304,30.59401946,26.89572182
823,27.50071136,43.14157088,39.82267346,24.87396299,31.81083458,nan,41.51459336,24.46209158,39.1459055,41.87006744,34.61019296,22.08314966,37.61121452,nan,42.33833618,29.18921324,35.71763144,46.22804294,33.82404836,24.15446978,28.91577164,36.91564745,30.02321012,28.36376141,31.3357298,nan,34.31624324,26.42916209,35.54673044,30.56325728,39.94230416,27.26144996,35.66123411,43.19967722,29.33277008,29.89674338
824,33.39679586,44.45409056,36.11070374,25.98311048,30.39406529,46.53908276,44.56517621,27.66648533,33.09088307,43.23727544,36.66442298,23.23160438,39.7269689,40.18669259,40.02091862,29.89332536,32.84820365,45.8452247,35.27670686,27.85960346,31.21951712,46.21095284,33.74201588,27.63230513,36.55504634,41.97260804,36.20299028,27.89378366,34.67171732,45.74097509,39.22793798,26.01045464,40.33195844,48.18315038,29.22510245,29.19434027
825,nan,43.29196376,39.3509867,21.03723554,28.13646308,48.37968653,39.27749927,27.01535252,33.22247684,43.61667566,35.54673044,21.83705222,41.44452395,nan,42.44771282,29.43531068,36.40807148,44.12596064,34.02229352,26.62228022,31.48270466,43.58762249,30.71023214,26.71627577,36.7703816,42.5639255,39.65348147,27.15207332,34.34700542,50.17585604,39.13565144,27.11276609,36.81823388,44.68993394,28.02708644,28.52953538
826,22.50356612,48.65141912,37.37878916,24.2775185,33.1131002,nan,42.69722828,26.60006309,39.7269689,42.20161538,34.104326,21.19446446,37.93592642,nan,34.21028462,27.2341058,36.01670819,41.62738802,34.1897765,23.58366044,29.94459566,40.21403675,nan,27.19479857,29.45240078,nan,39.07583609,26.68209557,35.39121053,28.91918966,38.90835311,27.13498322,32.09453024,43.54831526,28.25267576,26.33858456
827,26.88546776,43.54147922,37.2489044,24.11687156,27.36569957,43.53293417,39.07583609,27.53489156,nan,41.68378535,35.50229618,22.09340372,40.4105729,46.41261602,37.67102987,25.21405598,34.35384146,43.11251771,35.12631398,26.8581236,37.009643,36.9241925,30.05909933,27.47507621,36.67467704,42.73824452,34.56063167,27.75364484,34.32991532,38.59389527,39.86710772,22.19594432,36.8729222,44.74291325,29.63697386,28.67480123
828,23.9357165,47.45340311,38.75966924,23.73747134,31.99540766,nan,41.87690348,25.98994652,38.7870134,42.80660492,33.68049152,20.0562638,39.26040917,nan,33.70099964,nan,34.85116337,42.79293284,33.45148418,22.89663842,28.96704194,41.61200693,nan,26.6701325,20.53307759,nan,38.52382586,26.39498189,34.39143968,35.72446748,38.73745211,26.63937032,31.60575338,43.17404207,27.69212048,25.96260236
829,23.06070338,40.57805588,32.224415,21.72083954,25.84468067,44.52074195,37.12243766,24.06389225,33.45148418,37.93421741,31.19217296,19.59141308,34.79818406,nan,35.46811598,25.82929958,31.41434426,36.72936536,30.66579788,21.2354807,25.4909156,41.93842784,30.66408887,25.8498077,18.31990964,38.31190862,30.06422636,24.84661883,30.65041679,29.15845106,35.6766152,24.03483908,36.09703166,41.28558602,25.49775164,24.74749625
830,nan,41.5726997,36.93444656,20.25792698,27.04098767,46.95266318,38.6332025,24.3287888,31.43143436,41.27704097,34.77767594,21.60120884,38.88271796,44.21824718,37.92225434,29.13452492,34.4290379,42.82711304,33.9676052,26.00190959,36.33458405,41.69745743,29.80445684,26.57100992,35.9671469,41.29413107,36.06285146,27.09567599,34.35725948,50.2715606,38.07948326,21.0133094,36.61998872,44.20286609,28.37230646,29.20801235
831,nan,43.37228723,39.40567502,20.40490184,26.16426554,44.66429879,42.39644252,26.99655341,32.56792601,43.5209711,34.85287238,21.36878348,38.79726746,48.92827874,36.5994806,28.46630201,34.10090798,43.47995486,32.66021255,25.98311048,31.27249643,39.95939426,-6.15824059,26.43428912,36.04576136,37.00109795,35.31088706,26.87863172,33.7796141,48.0156674,38.22645812,22.9786709,36.19615424,45.7597742,27.7468088,28.50560924
832,33.3865418,50.24079842,37.6419767,26.11983128,41.66327723,nan,45.32226764,28.16380724,40.427663,46.22804294,36.17564612,23.51188202,40.14054932,43.3842503,37.8128777,nan,37.15661786,nan,35.0442815,24.8244017,nan,46.88942981,37.82313176,26.79147221,36.68151308,nan,36.64733288,28.46801102,37.04040518,30.81106373,45.34106675,28.87817342,41.7606908,47.36966162,32.8738388,28.85082926
833,31.71000299,40.35246656,33.42414002,23.52213608,27.83909534,46.27760423,40.15251239,25.73359502,27.51780146,39.01089371,33.12677228,20.603147,37.16003588,nan,34.21370264,28.98413204,32.09623925,36.5823905,31.52201189,28.79272292,24.41765732,30.78542858,31.26053336,25.44477233,37.12072865,40.45158914,33.3694517,26.49581348,32.11503836,26.30098634,36.79088972,24.03996611,34.78451198,47.32522736,27.03927866,26.81368934
834,26.0207087,41.49750326,35.75693867,24.38860415,27.26315897,43.57565942,37.59583343,26.62740725,nan,41.63764208,34.04963768,22.31899304,40.48235132,47.50638242,37.30871975,23.72550827,34.13167016,44.61986453,33.1643705,26.14717544,28.42357676,35.37070241,28.36888844,26.55733784,36.1209578,40.50969548,32.25175916,27.15036431,33.51300854,40.41399092,37.50183788,23.0299412,36.18590018,43.12960781,26.52315764,27.52292849
835,4.64782964,41.04632462,30.35475806,22.07631362,23.21964131,42.40327856,32.62432334,23.14273586,29.4216386,39.68595266,31.4211803,19.11289028,35.63901698,38.86904588,36.48497693,23.65885688,29.27295473,nan,30.71023214,16.78863668,26.73507488,40.16447546,29.92066952,25.54560392,31.4895407,40.67888747,36.82506992,23.6622749,29.72584238,42.45625787,36.68834912,22.78042574,28.22874962,43.15866098,29.36524127,24.11003552
836,nan,39.85685366,30.00612002,20.49889739,29.25415562,42.87496532,36.32262098,23.22305933,30.90164126,37.06433132,29.75147753,18.25838528,31.67411378,35.97398294,36.04917938,23.9698967,27.5246375,37.76502542,28.54662548,19.40000396,25.79170136,40.60198202,27.85276742,24.04680215,30.53591312,37.93421741,35.68345124,22.1070758,27.41867888,40.78313708,35.07162566,21.92250272,26.06856098,42.02387834,27.36911759,22.653959
837,33.3865418,50.24079842,37.6419767,26.11983128,41.66327723,nan,45.32226764,28.16380724,40.427663,46.22804294,36.17564612,23.51188202,40.14054932,43.3842503,37.8128777,nan,37.15661786,nan,35.0442815,24.8244017,nan,46.88942981,37.82313176,26.79147221,36.68151308,nan,36.64733288,28.46801102,37.04040518,30.81106373,45.34106675,28.87817342,41.7606908,47.36966162,32.8738388,28.85082926
838,25.57978412,46.95095417,36.45250574,23.1324818,32.96612534,nan,31.26395138,25.51655075,39.79191128,44.1191246,33.3352715,19.81016636,37.5394361,nan,34.07356382,nan,34.20003056,45.95801936,33.78303212,22.31557502,29.00805818,42.54341738,nan,26.19502772,28.95849689,nan,38.14442564,25.87202483,33.81208529,36.55504634,38.45717447,26.35909268,31.87235894,42.50752817,27.52805552,25.8668978
839,34.06330976,nan,38.52382586,25.99507355,44.65575374,nan,39.18692174,27.55539968,40.88567768,46.54933682,36.64049684,23.37857924,40.62932618,46.80910634,38.03163098,nan,36.0355073,nan,35.32968617,25.31317856,nan,47.97806918,37.60437848,26.40523595,nan,nan,36.71740229,28.55175251,40.04484476,49.42047362,41.30780315,28.5158633,nan,47.41922291,32.67559364,28.87817342
840,29.5754495,45.96827342,34.05989174,23.84001194,39.11685233,nan,36.42687059,25.41059213,34.51790642,41.90082962,33.7283438,20.30919728,41.97602606,nan,34.81014713,27.48362126,32.57134403,38.74941518,34.86825347,22.14467402,nan,42.7006463,33.98811332,23.78532362,28.42699478,nan,32.1389645,25.72163195,33.57795092,26.80343528,41.32660226,26.584682,39.20059382,43.86790013,29.59937564,25.79170136
841,34.06330976,nan,38.52382586,25.99507355,44.65575374,nan,39.18692174,27.55539968,40.88567768,46.54933682,36.64049684,23.37857924,40.62932618,46.80910634,38.03163098,nan,36.0355073,nan,35.32968617,25.31317856,nan,47.97806918,37.60437848,26.40523595,nan,nan,36.71740229,28.55175251,40.04484476,49.42047362,41.30780315,28.5158633,nan,47.41922291,32.67559364,28.87817342
842,27.99803327,45.92213015,38.89297202,23.22135032,32.36626283,nan,42.0170423,25.18671182,39.1629956,44.15159579,33.7283438,19.36582376,39.26211818,nan,33.58478696,nan,34.0872359,45.61963538,34.09065392,21.94301084,28.52953538,41.61371594,nan,26.20015475,25.49604263,nan,38.04017603,25.41230114,32.91314603,36.28331375,38.17689683,26.0548889,31.47928664,42.31099202,27.23752382,25.01581082
843,31.42459832,43.0424483,36.76183655,22.995761,30.8913872,nan,36.17564612,26.2086998,40.13029526,42.25288568,34.02229352,20.59631096,36.12437582,nan,41.83588724,26.72823884,33.85310153,43.11764474,31.3015496,22.15151006,27.73142771,39.37491284,30.79226462,26.5505018,35.78257382,nan,34.90072466,25.95918434,33.19513268,30.71706818,35.13656804,26.1574295,32.73028196,42.81344096,28.73974361,27.54856364
844,32.79522434,nan,35.15365814,24.77825843,29.15845106,49.58112056,37.34973599,26.04292583,39.1117253,45.07958822,34.94515892,21.5089223,36.13633889,28.20482348,37.6761569,29.28833582,33.47882834,40.68059648,35.58091064,19.65293744,nan,45.09667832,35.58091064,25.95576632,nan,nan,35.88682343,27.70066553,30.15993092,48.24125672,39.88419782,27.56223572,40.22599982,47.25344894,32.26543124,23.61784064
845,27.99803327,45.92213015,38.89297202,23.22135032,32.36626283,nan,42.0170423,25.18671182,39.1629956,44.15159579,33.7283438,19.36582376,39.26211818,nan,33.58478696,nan,34.0872359,45.61963538,34.09065392,21.94301084,28.52953538,41.61371594,nan,26.20015475,25.49604263,nan,38.04017603,25.41230114,32.91314603,36.28331375,38.17689683,26.0548889,31.47928664,42.31099202,27.23752382,25.01581082
846,30.41115539,48.31303514,36.69518516,25.06024508,40.940366,nan,44.02683806,26.70773072,32.45684036,44.02683806,35.77231976,21.71058548,44.04221915,nan,35.97227393,nan,35.52964034,46.04346986,36.22691642,24.27068246,30.15480389,44.48827076,37.3685351,25.62421838,33.89240876,nan,34.88705258,27.41526086,36.38756336,27.27512204,44.23704629,28.2424217,41.15570126,47.03127764,28.88842748,26.97433628
847,18.49764668,47.42434994,38.38026902,22.46425889,32.94732623,47.58499688,41.68891238,24.18181394,38.75966924,nan,33.35065259,19.23935702,43.95676865,nan,32.75762612,nan,33.6770735,39.67911662,33.99836738,21.51234032,29.44043771,42.27681182,nan,22.81118792,38.2743104,nan,35.300633,24.87909002,35.15707616,27.26144996,41.44965098,25.0978433,31.12723058,44.07810836,26.51290358,24.87054497
848,18.49764668,47.42434994,38.38026902,22.46425889,32.94732623,47.58499688,41.68891238,24.18181394,38.75966924,nan,33.35065259,19.23935702,43.95676865,nan,32.75762612,nan,33.6770735,39.67911662,33.99836738,21.51234032,29.44043771,42.27681182,nan,22.81118792,38.2743104,nan,35.300633,24.87909002,35.15707616,27.26144996,41.44965098,25.0978433,31.12723058,44.07810836,26.51290358,24.87054497
849,31.99882568,nan,35.02206437,24.87225398,28.93286174,49.61871878,37.46594867,25.99849157,38.65371062,45.58545518,34.91439674,21.59095478,36.21495335,27.53830958,37.5394361,28.80297698,34.34700542,nan,34.94515892,19.6461014,nan,42.35542628,35.35532132,25.70795987,nan,nan,35.68345124,27.4904573,30.91531334,47.80033214,39.65348147,27.49387532,40.05509882,47.39358776,31.65360566,23.91179036
850,18.49764668,47.42434994,38.38026902,22.46425889,32.94732623,47.58499688,41.68891238,24.18181394,38.75966924,nan,33.35065259,19.23935702,43.95676865,nan,32.75762612,nan,33.6770735,39.67911662,33.99836738,21.51234032,29.44043771,42.27681182,nan,22.81118792,38.2743104,nan,35.300633,24.87909002,35.15707616,27.26144996,41.44965098,25.0978433,31.12723058,44.07810836,26.51290358,24.87054497
851,29.79249377,45.77173727,38.22645812,23.01626912,31.29813158,42.35200826,41.68891238,25.27558034,38.42470328,42.99288701,33.76594202,19.3555697,39.6415184,nan,33.28058318,26.9435741,33.38312378,38.40077714,33.57795092,22.06947758,27.26144996,40.39690082,nan,26.1745196,35.37582944,nan,37.6590668,25.41230114,33.72150776,27.97068911,37.61463254,25.27216232,31.0964684,41.65473218,26.83077944,25.22089202
852,30.9597476,45.68457776,35.27670686,24.0040769,38.88442697,45.4863326,42.04096844,25.29267044,29.81812892,42.53999936,34.41536582,20.58263888,42.37422539,nan,34.78451198,nan,34.22737472,44.49852482,35.10751487,22.83169604,29.45069177,42.61861382,33.16778852,24.6364106,33.87190064,nan,33.08233802,26.4650513,35.65098005,26.39839991,40.72161272,26.57442794,39.7611491,46.10499422,27.9177098,26.00020058
853,18.82235858,47.36966162,38.547752,22.61123375,32.67388463,47.82084026,41.80854308,24.14250671,38.92031618,nan,33.40534091,19.25644712,44.12937866,nan,32.7883883,nan,33.8308844,39.86027168,34.08039986,21.53968448,29.57032247,42.4101146,nan,22.90347446,38.64858359,nan,35.44077182,24.99701171,35.20834646,26.97262727,41.46332306,25.13885954,31.22635316,44.187485,26.3796008,24.6535007
854,nan,43.25436554,32.71319186,23.00943308,33.96418718,46.64333237,39.9662303,24.83978279,31.73905616,40.8036452,32.61236027,19.90928894,36.93102854,42.1537631,37.44373154,25.18671182,30.06080834,nan,32.13212846,16.49126894,29.02173026,43.26803762,29.84205506,25.74384908,33.1301903,42.45796688,38.13075356,23.89470026,30.55813025,42.44087678,39.17666768,23.62125866,28.98925907,46.19215373,30.13258676,25.1491136
855,31.87919498,45.57007409,38.15809772,22.60781573,31.40750822,44.53270502,40.74895688,21.00989138,38.77334132,nan,32.55596294,19.74351497,40.0175006,nan,31.11014048,26.70089468,33.21905882,36.79430774,33.96418718,21.66615122,28.01683238,39.93546812,nan,24.65691872,36.0184172,nan,37.2147242,25.51996877,33.85310153,25.79341037,37.09680251,24.88250804,31.26395138,42.12812795,26.51290358,24.93548735
856,nan,44.32078778,34.4290379,20.02550162,24.89618012,48.0498476,41.54193752,27.4220969,32.28935738,41.18304542,33.56086082,21.00647336,39.44156423,nan,40.16789348,26.99826242,32.73369998,43.27145564,31.83817874,24.9440324,29.05078343,37.9837787,-7.93219297,25.46015342,34.7366597,33.66681944,34.18464947,25.96602038,32.5149467,16.24175348,36.92761052,22.24037858,34.86483545,41.06341472,26.18135564,26.16768356
857,21.05090762,46.90139288,38.06581118,22.02675233,29.99415695,45.41455418,40.17472952,23.74088936,37.44714956,40.99505432,32.8225685,19.41025802,42.28022984,nan,32.73369998,nan,32.89434692,38.81093954,33.17633357,21.4234718,28.46288399,40.26018002,nan,22.86074921,35.90220452,nan,34.67855336,24.55950515,33.97273223,26.09932316,39.62784632,24.51336188,30.32570489,42.24263162,26.24971604,24.17839592
858,31.8655229,42.53999936,36.7020212,20.88000662,31.48270466,nan,40.10978714,19.7657321,35.44077182,44.81640068,32.1731447,17.72859218,36.71569328,43.503881,33.38483279,25.43280926,35.7278855,39.91154198,30.00099299,20.11437014,36.5311202,40.84295243,nan,24.1407977,25.71821393,nan,35.94151175,24.1237076,30.4983149,29.89845239,35.5228043,22.9615808,29.39087642,45.5717831,24.44500148,25.80195542
859,31.8655229,42.53999936,36.7020212,20.88000662,31.48270466,nan,40.10978714,19.7657321,35.44077182,44.81640068,32.1731447,17.72859218,36.71569328,43.503881,33.38483279,25.43280926,35.7278855,39.91154198,30.00099299,20.11437014,36.5311202,40.84295243,nan,24.1407977,25.71821393,nan,35.94151175,24.1237076,30.4983149,29.89845239,35.5228043,22.9615808,29.39087642,45.5717831,24.44500148,25.80195542
